-5.0,NaN
-4.9,NaN
-4.800000000000001,NaN
-4.700000000000001,NaN
-4.600000000000001,NaN
-4.500000000000002,NaN
-4.400000000000002,NaN
-4.3000000000000025,NaN
-4.200000000000003,NaN
-4.100000000000003,NaN
-4.0000000000000036,NaN
-3.9000000000000035,NaN
-3.8000000000000034,NaN
-3.7000000000000033,NaN
-3.600000000000003,NaN
-3.500000000000003,NaN
-3.400000000000003,NaN
-3.300000000000003,NaN
-3.200000000000003,NaN
-3.1000000000000028,NaN
-3.0000000000000027,NaN
-2.9000000000000026,NaN
-2.8000000000000025,NaN
-2.7000000000000024,NaN
-2.6000000000000023,NaN
-2.500000000000002,NaN
-2.400000000000002,NaN
-2.300000000000002,NaN
-2.200000000000002,NaN
-2.100000000000002,NaN
-2.0000000000000018,NaN
-1.9000000000000017,NaN
-1.8000000000000016,NaN
-1.7000000000000015,NaN
-1.6000000000000014,NaN
-1.5000000000000013,NaN
-1.4000000000000012,NaN
-1.3000000000000012,NaN
-1.200000000000001,NaN
-1.100000000000001,NaN
-1.0000000000000009,NaN
-0.9000000000000009,NaN
-0.8000000000000009,NaN
-0.700000000000001,NaN
-0.600000000000001,NaN
-0.500000000000001,NaN
-0.400000000000001,NaN
-0.30000000000000104,NaN
-0.20000000000000104,NaN
-0.10000000000000103,NaN
-1.0269562977782698E-15,NaN
0.09999999999999898,-3.309856686710141
0.19999999999999898,-2.316698152339744
0.299999999999999,-1.733673156214652
0.399999999999999,-1.3199102162419858
0.499999999999999,-0.9987079216353751
0.599999999999999,-0.7359138269519274
0.699999999999999,-0.5139664586737924
0.7999999999999989,-0.3215855463501383
0.8999999999999989,-0.15185450186288743
0.9999999999999989,0.0
1.099999999999999,0.13743793523033193
1.199999999999999,0.26276595448932133
1.2999999999999992,0.3783786494946335
1.3999999999999992,0.48482721364385345
1.4999999999999993,0.5843254888051697
1.5999999999999994,0.677276817958294
1.6999999999999995,0.7654064839503004
1.7999999999999996,0.8478584521528552
1.8999999999999997,0.9259622520070011
1.9999999999999998,0.9985597835531916
2.0999999999999996,1.0703408313613285
2.1999999999999997,1.137437935230333
2.3,1.2014692661013837
2.4,1.2627659544893224
2.5,1.3214631557063288
2.6,1.3783786494946344
2.7,1.4325462518249203
2.8000000000000003,1.4848272136438545
2.9000000000000004,1.5358837523774416
3.0000000000000004,1.5843254888051705
3.1000000000000005,1.632056821652161
3.2000000000000006,1.677276817958295
3.3000000000000007,1.7223734980276497
3.400000000000001,1.7654064839503014
3.500000000000001,1.807303545182484
3.600000000000001,1.8478584521528558
3.700000000000001,1.8863405909962496
3.800000000000001,1.9259622520070026
3.9000000000000012,1.9634368084888338
4.000000000000001,2.0
4.1000000000000005,2.0355908988741143
4.2,2.070340831361329
4.3,2.104272323347008
4.3999999999999995,2.137437935230333
4.499999999999999,2.1698827187820307
4.599999999999999,2.2014692661013835
4.699999999999998,2.232451978906215
4.799999999999998,2.262765954489322
4.899999999999998,2.2924309030003966
4.999999999999997,2.321463155706328
